"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"5271","DUSP10",0.115645597482661,7.0922185714384,0.362500262373127,0.717881378167268,0.845483777540371,-7.67863109930866
"5272","TP53BP2",0.402699596165767,6.95634820037492,1.40653963490375,0.163223192140825,0.349250285368334,-6.75744136725012
"5273","ATP8B2",-0.091600324453522,5.86619247492651,-0.496699047399784,0.620688287131258,0.778699890905792,-7.61500329801942
"5274","ADAM15",-0.232334379562569,3.5774583413171,-1.11560338477453,0.267747772915508,0.468769760151757,-6.86939036970033
"5275","JTB",-0.104905160470158,6.53348009157248,-0.988670137280054,0.325641116257114,0.528526279066518,-7.25533007490149
"5276","RAB13",-0.625824030720861,1.20969493143713,-1.34963222021613,0.180730995937154,0.3703317302427,-6.25801010272086
"5277","TPM3",0.196354635223667,8.09508709031137,0.981014891346859,0.329379869562748,0.532706725399325,-7.25191082824906
"5278","SNAPIN",-0.521648053152907,2.59115500678608,-2.3017139974881,0.0238065804727292,0.103070466348313,-4.74333488500836
"5279","SLC27A3",-0.2091063926195,3.03395281756289,-0.782747253468556,0.435959037865544,0.631977933622253,-7.19751883028628
"5280","UBAP2L",0.148348270859936,7.90712381420492,0.90251460481872,0.369343569649296,0.57281427867765,-7.32281601100586
"5281","SLC39A1",-0.122400252979011,4.19885008866832,-0.629982867699886,0.530402025926345,0.711701083602527,-7.41224399767856
"5282","HAX1",-0.380835839692079,5.23699790811261,-2.48134407378957,0.0150659383067216,0.0768072711199347,-4.72259729577805
"5283","CREB3L4",-0.418601101204728,3.1539719838581,-1.74616300283519,0.0844090802371088,0.231861378779991,-5.95857873229146
"5284","KCNN3",-0.32472038024257,0.819550447584288,-0.596544619475792,0.552402909083757,0.729223909665645,-6.98237843905119
"5285","C1orf43",-0.172051264064621,6.74877853595886,-1.24249671692211,0.217483056382456,0.413029985683155,-6.97354590856238
"5286","GATAD2B",-0.120304134855217,6.7214472702966,-0.609812530762044,0.543618888754612,0.72262238117895,-7.55711269965455
"5287","ILF2",0.130414805704886,7.8712615822959,0.798452203440161,0.426841721319785,0.624744475949026,-7.41460504003297
"5288","RIT1",0.512724119813274,6.09881267860108,2.276560899948,0.0253348166611299,0.107132700012581,-5.19986296018269
"5289","INTS3",0.003862397437844,5.65039376325771,0.0143627939974131,0.988574327246923,0.994719311410074,-7.7196743971564
"5290","HCN3",-0.329479063593332,2.58792561505268,-1.21734214756813,0.226855581323621,0.423650344548437,-6.67687796507753
"5291","C1orf131",0.13257439304755,3.26895959620005,0.74233578622519,0.459938072796263,0.652535391167431,-7.24402995177376
"5292","GALNT2",-0.0504223297330362,5.28725947471876,-0.232987000479751,0.816333729958815,0.904366329761754,-7.67052546286388
"5293","TTC13",-0.236943419480478,4.65201473042826,-0.928231052641531,0.355925989958325,0.55937397693693,-7.20696015362335
"5294","SCCPDH",0.0456202931690088,3.76408235577861,0.219840353988133,0.826524576240406,0.910591165146227,-7.50347781601329
"5295","LYST",-0.507963498131014,7.10787624379486,-1.51775607606246,0.132800477323167,0.306371647506237,-6.59507462828684
"5296","MAP3K21",-0.142260755893578,1.2902677758182,-0.184378806731124,0.854157123694951,0.925979097448112,-7.28439184588122
"5297","CEP170",0.137507983905558,4.95881771920051,1.45097952948732,0.150479943660234,0.332608333654471,-6.65029930782846
"5298","ACP1",0.129037512712177,6.19131428606206,1.14905055112985,0.253770302113923,0.455356053621686,-7.08064178799265
"5299","SNAP47",-0.332535764230121,3.75099331648114,-1.32066463704927,0.190171287250876,0.380636502302758,-6.65414814853977
"5300","SRP9",0.582247564349382,3.95545712381002,3.2721474858088,0.00154559836389762,0.0161850394710034,-2.54630677819739
"5301","NVL",-0.0546295823321856,4.75639617752964,-0.380930742967389,0.704208625250819,0.837505257887581,-7.60552364792604
"5302","SDE2",0.513834766321171,6.42609853468114,2.37574702490259,0.019770500929575,0.0912936562338339,-4.98679255134209
"5303","DEGS1",0.404281672924304,6.41829404378671,1.72539421427949,0.0881040754278651,0.237532500372835,-6.26696362433062
"5304","FBXO28",0.150775356877959,5.61063735432649,0.975709112039714,0.331987708038349,0.535619703375825,-7.2604797242894
"5305","ARF1",0.101457460326887,8.76381330024642,0.498284367343238,0.619575336249006,0.778126102379142,-7.60185014919533
"5306","CNIH4",0.571267925603491,2.82594270997134,2.70841203759122,0.00817885727030242,0.0517225075883748,-3.90436633652638
"5307","ITPKB",-0.251486337891335,7.28831233468899,-0.734298826300671,0.464795044822603,0.655931862940002,-7.46876998912704
"5308","GUK1",-0.0428999515312478,6.37836034511272,-0.2214868715656,0.825246581492333,0.910207271970624,-7.72132607364893
"5309","C1orf35",0.0713165715997492,4.45676342387998,0.364618848433416,0.716304906580302,0.844565876195591,-7.61031424845048
"5310","PARP1",-0.0172588514061833,6.9373648525439,-0.119826360989634,0.904904529000493,0.952724687037104,-7.73912285864337
"5311","PSEN2",-0.18394486349382,3.29261083356303,-0.689770381383356,0.492224558092246,0.679322347491429,-7.25086636624898
"5312","PYCR2",-0.421648949106221,4.68545193225715,-2.33112031529097,0.0221235951685722,0.0983411524369598,-5.00586538838637
"5313","LBR",0.431170793204549,5.76517756801371,1.71700218904928,0.0896342942979606,0.239426774346648,-6.27419922152398
"5314","EPHX1",-2.41465992814685,1.0361010073206,-8.66062271442243,2.69880016549286e-13,1.01427819174178e-11,19.75983698395
"5315","PTPN7",0.190750648553252,7.27698689825448,1.12437920625241,0.264029291797036,0.465375715233913,-7.11008577116434
"5316","ARL8A",0.238819559869943,6.27091032243712,1.40756595452962,0.16291982872451,0.348793277697312,-6.75654912654288
"5317","GDF7",-0.150142791852136,7.83990948723116,-0.382287865282026,0.703205607159842,0.83673929060214,-7.65655574339274
"5318","PDIA6",0.936082538025496,6.48676761910815,5.05036623356452,2.49896510825727e-06,6.08046729368237e-05,3.51146733562423
"5319","RHOB",-0.830070032390211,8.83425421042688,-1.73349558079725,0.0866472583196931,0.235165812158884,-6.24020952948691
"5320","ATP6V1C2",-1.85179973985118,1.48975993673893,-5.10697053324263,1.98913025938727e-06,4.95369939597406e-05,4.21508975616379
"5321","HNRNPLL",-0.478179086326806,2.90853975683866,-0.691371177174269,0.491223383058228,0.678583445483423,-6.98373404970605
"5322","GALM",-0.41343720898473,1.52683666834951,-1.09473598223031,0.276736320758043,0.476988931577846,-6.61683020146286
"5323","CAMKMT",-0.374588511103104,1.936096276633,-2.20424937349322,0.0302195697541279,0.120125881815948,-4.93486771412749
"5324","EML4",0.519445161557359,7.75831094867461,2.03600109988363,0.0448756644846261,0.154649872728657,-5.69234646763774
"5325","CALM2",0.588879117845028,6.94535974779799,3.29865716277088,0.00142199210258808,0.0152773822613582,-2.57658306773694
"5326","RPS27A",-0.0531061471791401,7.991334686597,-0.354357978289426,0.7239515068001,0.848517177368782,-7.67275002488643
"5327","WDPCP",-0.190090437044499,2.91565654978115,-1.19630968672065,0.234914528884856,0.433285145458616,-6.72945996060187
"5328","VPS54",0.220042499768278,5.2927663727226,1.34635353506412,0.181781375888817,0.371247747060639,-6.81162499164052
"5329","ASXL2",-0.150961131471121,5.63162504599221,-0.469218662962033,0.64011919967851,0.7931018624622,-7.60607821845125
"5330","ETAA1",0.421648712422281,5.25684457867901,2.69671998032153,0.0084475688211148,0.0527923247957316,-4.19531041095921
"5331","SNRPG",0.13729146293913,4.18868781292921,0.655522399220118,0.51390843828673,0.697382355242928,-7.41150306990055
"5332","CIAO1",-0.0248344694180656,4.77542568595554,-0.270862084656897,0.787156231128006,0.885379837270499,-7.65391051556164
"5333","ZNF514",-0.343066760736991,4.51970320301741,-1.28389074221197,0.202682012328996,0.394432935998406,-6.81427236643266
"5334","SNRNP200",0.223459573020298,8.81882822677285,1.12943467312724,0.261903724240176,0.463270284719874,-7.08378083316918
"5335","MRPS5",-0.362252620295613,4.11196280365822,-1.90044831467386,0.0607768462012442,0.187942197526002,-5.76978896654991
"5336","ANKRD53",-0.38637281262164,1.89115124683884,-0.756522025046207,0.45143586894102,0.645497723438874,-7.01658061865453
"5337","TPRKB",0.278651311200745,3.47299134530855,2.13477476386954,0.0356692320407765,0.133693263180134,-5.2806832316667
"5338","EXOC6B",-0.226461592688112,3.90150896199558,-1.34074476785888,0.183588913152611,0.3734256165434,-6.69133685171476
"5339","SFXN5",-0.447062197744105,3.50252882606431,-1.62062407498503,0.108816327279905,0.270416693912003,-6.2225399952833
"5340","TEX261",-0.357078342186258,5.94979448368599,-1.93957593357226,0.0557604441723981,0.178246839503374,-5.88127646838354
"5341","DUSP11",0.354824650782172,5.31349586481458,2.08031031233376,0.0405196292520619,0.14522025797441,-5.584773665827
"5342","THNSL2",-0.386504100987789,3.33845386985592,-0.508967850099371,0.612098375512054,0.774210662115546,-7.44354191048793
"5343","RALB",-0.275684208455037,4.7350475414306,-1.08556759870673,0.280751032487144,0.481199012299656,-7.07636888082335
"5344","RABL2A",-0.37859531287665,2.48810753535054,-1.26170943683284,0.210517671865241,0.404591797860923,-6.53216011403279
"5345","SLC20A1",0.654162655358442,6.28619411857224,2.75985893928188,0.00708658810862,0.0469551929539318,-4.06237367764736
"5346","ZC3H8",0.10407745430671,3.86608530341093,0.63830667463825,0.524996553589276,0.706807766210351,-7.38047659635143
"5347","LIPT1",0.204513305318187,2.38213685383564,1.26811908002665,0.208230852338931,0.401647732463603,-6.57575903408088
"5348","AFF3",-0.0976858578221047,8.44330621072626,-0.609650228405091,0.543725912192631,0.72262238117895,-7.54096981282803
"5349","UBXN4",0.593825764831879,8.14603197852234,3.35890815271054,0.00117470251283774,0.0132923862010911,-2.38288124098345
"5350","SPOPL",0.571346589974393,7.14189595875602,2.9600020638763,0.0039892579111162,0.0319551896591473,-3.53343985077495
"5351","POLR2D",0.200945907156736,5.47129743078854,1.07480690704053,0.285514116730051,0.486714499120776,-7.13365969069023
"5352","AMMECR1L",0.352699948421381,4.79052945815189,1.93969465970039,0.0557457736954565,0.178246839503374,-5.79095737920155
"5353","SCRN3",-0.225154705539176,2.06860244851313,-0.969764093138326,0.334925827337605,0.538570711592133,-6.83866888684136
"5354","LNPK",0.264578220415734,3.95050901385454,1.47300423723035,0.14445724516535,0.323826736195592,-6.54515547064531
"5355","UBR3",0.0523909625622574,5.79656019858801,0.368999480102732,0.71304912022616,0.842906513713632,-7.67123165241568
"5356","HSPD1",0.413445138886304,6.09562649681558,1.35628560820852,0.178613584710221,0.36804244913662,-6.82538177196801
"5357","METTL21A",-0.162372557735037,3.81462496689337,-0.801406774581217,0.425139208891647,0.623035015671087,-7.22009887366313
"5358","NBEAL1",-0.114632886598397,2.62363865418733,-0.480794160881938,0.631902679220068,0.787092628653403,-7.25454086465875
"5359","KANSL1L",-0.320349545276488,3.81180918521856,-0.898909485729895,0.371249811165216,0.574318628767002,-7.17587712606093
"5360","SPAG16",-0.192187504160708,0.894587884806763,-0.752861732657647,0.453620880514032,0.647189364893512,-6.88352431707573
"5361","SUMF1",-0.431953206925813,2.61515498499462,-2.5628581446869,0.012149260735809,0.0669818514076888,-4.21871694559813
"5362","RHBDD1",-0.369002428357522,6.26297484010161,-1.97562628835345,0.0514537128775928,0.168405791515963,-5.81725216374604
"5363","HES6",-0.474446476345095,1.11774620252606,-0.905169499308506,0.36794373602539,0.571708338005055,-6.77365773045556
"5364","ANKMY1",-0.806733817345134,4.80043001874378,-3.91042366595481,0.000185187855447529,0.00306411932055083,-0.582727380481933
"5365","COPS7B",0.125296224997798,4.97973663035759,1.00950808110765,0.315606886276798,0.518522449895135,-7.17125333379568
"5366","DIS3L2",-0.147435567430971,5.31033628187206,-1.35237435693936,0.179856035985235,0.369206571787065,-6.81625324788913
"5367","FANCD2",0.141027326938157,6.56468879721712,0.74893400891209,0.455972275444442,0.649136362817347,-7.46387937564133
"5368","TAMM41",-0.147248138831539,3.29344503647278,-0.844178145626601,0.400948394803294,0.601809857235337,-7.13506431188778
"5369","VGLL4",0.72901148613574,4.53216078696199,2.26200782553175,0.0262579362853834,0.109952204358613,-5.13128626757955
"5370","RAB5A",0.341961941294185,6.43457336293731,2.34505557598994,0.021363484318364,0.0959072070775039,-5.05586732850761
"5371","RETREG2",0.053350435596788,6.90259643583436,0.358074307975083,0.721178737998003,0.846722180696788,-7.6804855639492
"5372","CTDSP1",-0.56028621871008,5.47352202792998,-2.26489528203336,0.0260724630651939,0.109346727968634,-5.20622444438581
"5373","CNOT9",0.344023765729949,6.49345737611957,2.06239154265615,0.042235231710994,0.148492194748608,-5.65075504778338
"5374","STK11IP",-0.449886872732154,5.00427285120175,-3.29592212064015,0.00143430206740961,0.0153646972386571,-2.51593209677456
"5375","GMPPA",-0.627520107604709,4.46791237738913,-4.02603147873573,0.000123078895349303,0.00217550879753827,-0.157276511168995
"5376","EAF1",0.778419542977502,6.30244622676188,3.29860660133655,0.00142221876907538,0.0152773822613582,-2.57552253455207
"5377","DYNC1LI1",0.268835599960827,5.58802657915843,1.92674011856497,0.0573659319003767,0.181783560712042,-5.88908996284739
"5378","OSBPL10",-0.70033750466413,6.53957573011893,-2.05490129735447,0.0429707018572128,0.150126957477763,-5.66432987057197
"5379","CSRNP1",-0.193134417806879,8.49782633977448,-0.674228414782944,0.502002520202262,0.687415824423233,-7.50239833887048
"5380","SLC25A38",-0.107273819346071,5.62891306522751,-0.606423348443822,0.545855954300509,0.724183397538125,-7.54122088857996
"5381","GOLGA4",0.336038565815876,6.63697827590181,1.91881207754429,0.0583769762595766,0.183900518214457,-5.92623291291529
"5382","IQSEC1",0.309291441529174,6.54036884722112,0.816738329308579,0.416369746120654,0.614501639076503,-7.407743354398
"5383","CAND2",0.184153412444043,2.44273042311828,0.439955432114604,0.661090240691445,0.806553622449366,-7.36599505183621
"5384","RPL32",-0.209614306489369,9.94824209710169,-1.32276400200836,0.189474931823427,0.379829778190926,-6.83815558983911
"5385","PTPRG",0.476762543696545,3.84717749155752,1.03455242359084,0.303823407672478,0.505980567991637,-7.07168463964566
"5386","SHQ1",-0.283137370555804,2.50016870713857,-1.59108485958919,0.115316907908151,0.280266842429257,-6.1251620341273
"5387","SLC25A26",0.0173792316825341,4.6625217188125,0.113389185652855,0.909990399396302,0.955641835440833,-7.68372547036918
"5388","UBA3",0.317087382533166,5.58580764537811,2.60101258119726,0.0109677219020506,0.0626371122950724,-4.44078820553048
"5389","ARL6IP5",0.570858757367119,5.72360776816865,2.46639163073833,0.0156645117937312,0.0783204103850758,-4.76026921102971
"5390","TMF1",0.924136953562662,7.56516466847607,4.12599672771485,8.59689340549486e-05,0.00159295377807699,0.0945055451182197
"5391","LRIG1",-0.329586140274792,4.45512883966895,-1.18352405934763,0.239913301914912,0.43923806688946,-6.91558499153642
"5392","LIMD1",0.0989648034275268,6.54507683567726,0.368896833466168,0.713125349004469,0.842906513713632,-7.6758352817854
"5393","ZNF660",0.139261993428557,1.6943032737095,0.460914930398669,0.646041223443885,0.796278562394911,-7.27535896869943
"5394","NFKBIZ",0.441567871896335,7.94460064789441,2.16705940887715,0.0330387809662923,0.127210190974939,-5.42866577398761
"5395","NXPE3",0.416594804287171,5.45567863935414,2.00141251784674,0.0485499033934065,0.162134419498611,-5.75711855804885
"5396","ABHD10",0.0333324796509638,3.52683498863563,0.133597732755387,0.894037660670695,0.946929201664573,-7.56103826768677
"5397","RABL3",0.472691051793181,4.38905142201202,2.20368702878681,0.0302605811123838,0.12024669793568,-5.30150461955176
"5398","ADPRH",0.353484261907829,4.35292894383162,1.47930571721559,0.142769143260631,0.321292597934476,-6.49096795107701
"5399","ATG3",0.511393154469617,5.46373863712043,2.53693447966883,0.0130163116787017,0.0698746165717661,-4.60515925313611
"5400","SRPRB",0.27702617630152,4.50909551595181,1.01789439967824,0.31162751144754,0.514450233133297,-7.15002647348119
"5401","EIF2A",-0.0442184646173316,6.6410340732938,-0.381800728554441,0.703565578408791,0.836911289687126,-7.67248798691523
"5402","OSBPL11",-0.0881085963851631,5.3882631978053,-0.590620269635323,0.556347896935832,0.73160721412469,-7.54521369279975
"5403","NCEH1",-0.143251045244302,1.55257155257873,-0.299471809270383,0.765313873443007,0.872686938164392,-7.19665561857398
"5404","LPP",0.0851924668200263,7.65868187102912,0.45131100938523,0.652919073402074,0.80052301709459,-7.63620167451251
"5405","TMEM44",0.0332207072912005,3.28093335091102,0.105245062019068,0.916430248594342,0.958688770661515,-7.5024608970566
"5406","RUBCN",0.0860924859461565,8.00997192114717,0.297933705560206,0.766483508734991,0.873507900098399,-7.68332745193494
"5407","AMT",-0.0671204288991668,2.10042227298331,-0.275523155088609,0.783585538361625,0.883803220591515,-7.33896380852958
"5408","TCTA",-0.638672013646292,5.70005092369862,-2.17735519224361,0.0322362323760469,0.125154326563233,-5.38533282102621
